Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,BCIConfidence,InputNumber,BCIThresholdBuffer,TrialGoal
GameDecision,2021-08-16 15:31:53.4710,20319,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,7,0.0010,0.0000,Running,2.3505,30,0.0000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2021-08-16 15:32:08.4917,20944,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Open,8,0.0000,0.0000,Running,3.5440,30,0.0000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-16 15:32:14.5013,21191,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,8,0.0077,0.0000,Running,3.5440,30,0.0000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-16 15:32:14.5023,21191,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,8,0.0077,0.0000,Running,3.5440,30,0.0000,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2021-08-16 15:32:29.4862,21802,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Open,9,0.0000,0.0000,Running,2.8263,30,0.0000,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-16 15:32:35.5048,22055,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,9,0.0132,0.0000,Running,2.8263,30,0.0000,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-16 15:32:35.5063,22055,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,9,0.0132,0.0000,Running,2.8263,30,0.0000,0,0.0000,0,0.3333,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2021-08-16 15:32:50.5135,22695,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Open,10,0.0000,0.0000,Running,1.3357,30,0.0000,0,0.0000,0,0.3333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-16 15:32:56.5145,22945,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,10,0.0018,0.0000,Running,1.3357,30,0.0000,0,0.0000,0,0.3333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-16 15:32:56.5161,22945,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,10,0.0018,0.0000,Running,1.3357,30,0.0000,0,0.0000,0,0.3667,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
GameStopped,2021-08-16 15:33:03.8586,23254,789e2fd75b1926e71fcc358f81a774b5,anonymous,NULL,Closed,11,0.0000,0.0000,Stopped,1.3357,30,0.0000,0,0.0000,0,0.3667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
