Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,BCIConfidence,InputNumber,BCIThresholdBuffer,TrialGoal
InputWindowChange,2021-08-16 14:16:53.5387,28200,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,NULL,Open,8,0.0000,0.0000,Running,4.7126,30,0.0000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 14:16:55.8227,28363,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8407,14,(0.807 0.841 0.782 0.795 0.820 0.813 0.831 0.806 ),NULL
Rest,2021-08-16 14:16:55.8361,28364,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8398,14,(0.807 0.841 0.782 0.795 0.820 0.813 0.831 0.806 ),NULL
InputWindowChange,2021-08-16 14:17:10.8323,29437,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,NULL,Open,8,0.0000,2.2837,Running,1.8821,30,0.0000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-16 14:17:14.5632,29704,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,NULL,Closed,8,0.0133,0.0000,Running,1.8821,30,0.0000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-16 14:17:14.5642,29704,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,NULL,Closed,8,0.0133,0.0000,Running,1.8821,30,0.0000,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2021-08-16 14:17:29.5606,30777,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,NULL,Open,9,0.0000,0.0000,Running,2.4240,30,0.0000,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-16 14:17:35.5750,31207,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,NULL,Closed,9,0.0133,0.0000,Running,2.4240,30,0.0000,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-16 14:17:35.5760,31207,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,NULL,Closed,9,0.0133,0.0000,Running,2.4240,30,0.0000,0,0.0000,0,0.3333,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2021-08-16 14:17:50.5710,32280,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,NULL,Open,10,0.0000,0.0000,Running,4.0780,30,0.0000,0,0.0000,0,0.3333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-16 14:17:56.5713,32709,e2fc3c4b333f1cfdb2d9c5fe3d58e130,anonymous,NULL,Closed,10,0.0010,0.0000,Running,4.0780,30,0.0000,0,0.0000,0,0.3333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
