Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,BCIConfidence,InputNumber,BCIThresholdBuffer,TrialGoal
MotorImagery,2021-08-16 14:03:24.5736,18761,13b6d53045477fd8224170fd61a51c9d,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8036,10,(0.890 0.912 0.917 0.786 0.804 0.864 0.879 0.887 ),NULL
Rest,2021-08-16 14:03:24.5886,18762,13b6d53045477fd8224170fd61a51c9d,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7930,10,(0.890 0.912 0.917 0.786 0.804 0.864 0.879 0.887 ),NULL
InputWindowChange,2021-08-16 14:03:39.5841,19834,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Open,4,0.0000,1.1093,Running,4.3286,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2021-08-16 14:03:44.4842,20185,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Closed,4,0.0105,0.0000,Running,4.3286,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2021-08-16 14:03:44.4862,20185,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Closed,4,0.0105,0.0000,Running,4.3286,30,0.0000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2021-08-16 14:03:59.4805,21258,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Open,5,0.0000,0.0000,Running,2.4662,30,0.0000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 14:04:00.1172,21301,13b6d53045477fd8224170fd61a51c9d,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8247,11,(0.851 0.843 0.867 0.878 0.864 0.825 0.836 0.849 ),NULL
Rest,2021-08-16 14:04:00.1329,21302,13b6d53045477fd8224170fd61a51c9d,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8245,11,(0.851 0.843 0.867 0.878 0.864 0.825 0.836 0.849 ),NULL
InputWindowChange,2021-08-16 14:04:15.1294,22363,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Open,5,0.0000,0.6390,Running,2.2968,30,0.0000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 14:04:15.4510,22386,13b6d53045477fd8224170fd61a51c9d,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7832,12,(0.851 0.843 0.867 0.878 0.864 0.825 0.783 0.849 ),NULL
Rest,2021-08-16 14:04:15.4645,22387,13b6d53045477fd8224170fd61a51c9d,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7876,12,(0.851 0.843 0.867 0.878 0.864 0.825 0.783 0.849 ),NULL
InputWindowChange,2021-08-16 14:04:30.4590,23454,13b6d53045477fd8224170fd61a51c9d,anonymous,NULL,Open,5,0.0000,0.9581,Running,2.5285,30,0.0000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2021-08-16 14:04:34.1804,23721,13b6d53045477fd8224170fd61a51c9d,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8569,13,(0.800 0.793 0.812 0.822 0.834 0.833 0.836 0.857 ),NULL
Rest,2021-08-16 14:04:34.1931,23722,13b6d53045477fd8224170fd61a51c9d,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8378,13,(0.800 0.793 0.812 0.822 0.834 0.833 0.836 0.857 ),NULL
